episode,step,episode_step,timestamp,battery_level,battery_voltage_V,solar_input_W,wind_input_W,cpu_usage,memory_usage,signal_quality,queue_size,temperature_C,humidity_pct,pressure_hPa,cloud_cover,action,action_name,reward,cumulative_ep_reward,next_battery,next_queue_size,energy_consumed_mJ,energy_harvested_mJ,net_energy_mJ,tx_success,packets_sent,latency_ms,packet_loss,done
354,14837,73,2026-01-20 09:38:00,0.03523,3.0337,1.9938,1.1023,0.2198,0.429,0.4395,60,10.49,61.02,995.46,0.5325,0,SLEEP_DEEP,-2.401125,-60.90925,0.03419,60,39.257,20.607,-18.649,0,0,0.0,0,0
354,14838,74,2026-01-20 09:38:30,0.03419,3.0155,2.013,0.9723,0.1977,0.3849,0.4394,60,10.37,64.56,995.4,0.5147,0,SLEEP_DEEP,-2.418646,-63.32789,0.03308,60,38.755,18.8,-19.955,0,0,0.0,0,0
354,14839,75,2026-01-20 09:39:00,0.03308,3.0324,2.1403,1.2947,0.1826,0.4811,0.434,60,10.27,59.92,995.83,0.5253,0,SLEEP_DEEP,-2.372877,-65.70077,0.03227,60,36.997,22.443,-14.554,0,0,0.0,0,0
354,14840,76,2026-01-20 09:39:30,0.03227,3.0254,1.8896,1.0228,0.2031,0.4104,0.5547,60,10.22,66.53,996.19,0.5198,0,SLEEP_DEEP,-2.41663,-68.1174,0.03132,60,36.94,19.787,-17.153,0,0,0.0,0,0
354,14841,77,2026-01-20 09:40:00,0.03132,3.0344,1.9374,1.4037,0.2441,0.4449,0.4945,60,10.78,68.46,996.42,0.5295,0,SLEEP_DEEP,-2.396592,-70.51399,0.03025,60,38.501,19.177,-19.323,0,0,0.0,0,0
354,14842,78,2026-01-20 09:40:30,0.03025,3.0467,1.991,1.3041,0.2204,0.4272,0.6288,60,11.59,64.57,996.17,0.5057,0,SLEEP_DEEP,-2.386601,-72.9006,0.02924,60,39.283,21.208,-18.075,0,0,0.0,0,0
354,14843,79,2026-01-20 09:41:00,0.02924,3.0377,2.0472,1.17,0.1881,0.4723,0.5631,60,10.92,67.19,996.48,0.5052,0,SLEEP_DEEP,-2.429064,-75.32966,0.02806,60,41.38,20.036,-21.344,0,0,0.0,0,0
354,14844,80,2026-01-20 09:41:30,0.02806,3.0356,2.1971,0.9513,0.2224,0.4603,0.6816,60,11.03,69.3,997.08,0.4936,0,SLEEP_DEEP,-2.412814,-77.74247,0.02704,60,39.85,21.584,-18.266,0,0,0.0,0,0
354,14845,81,2026-01-20 09:42:00,0.02704,3.0305,2.0752,1.3549,0.1246,0.3824,0.6764,60,9.34,65.08,996.95,0.4974,0,SLEEP_DEEP,-2.417484,-80.15996,0.02612,60,38.515,21.913,-16.602,0,0,0.0,0,0
354,14846,82,2026-01-20 09:42:30,0.02612,3.043,2.0704,1.1961,0.1708,0.4108,0.7314,60,9.41,59.12,996.69,0.5049,0,SLEEP_DEEP,-2.37796,-82.53792,0.02524,60,37.812,21.892,-15.921,0,0,0.0,0,0
354,14847,83,2026-01-20 09:43:00,0.02524,3.0269,2.0001,1.0245,0.496,0.6826,0.7815,60,12.06,70.39,996.51,0.5088,3,TX_LOW,-3.0,-85.53792,0.0,0,682.795,20.106,-662.688,0,0,0.0,1,1
355,14848,1,2026-01-20 09:43:30,0.90547,4.0976,2.0845,1.4441,0.3642,0.2865,0.826,9,11.19,66.38,996.56,0.5259,3,TX_LOW,-0.112482,-0.11248,0.86716,4,711.72,22.076,-689.645,1,7,18.82,0,0
355,14849,2,2026-01-20 09:44:00,0.86716,4.0588,2.0278,1.2719,0.3263,0.2432,0.8757,4,11.72,63.05,997.03,0.5157,3,TX_LOW,-0.425342,-0.53782,0.83264,6,641.411,20.156,-621.255,1,2,12.66,0,0
355,14850,3,2026-01-20 09:44:30,0.83264,3.9852,2.0119,1.0261,0.3963,0.287,0.9448,6,11.48,61.15,996.9,0.4946,3,TX_LOW,-0.146,-0.68382,0.7963,3,675.061,20.804,-654.257,1,6,9.01,0,0
355,14851,4,2026-01-20 09:45:00,0.7963,3.9652,2.0387,1.4722,0.3917,0.3899,0.96,3,11.82,66.58,997.39,0.4909,3,TX_LOW,-0.482776,-1.1666,0.75481,1,768.596,21.882,-746.714,1,3,11.93,0,0
355,14852,5,2026-01-20 09:45:30,0.75481,3.9074,2.1815,1.0239,0.3353,0.2723,0.96,1,11.56,65.67,997.36,0.4784,3,TX_LOW,-0.63806,-1.80466,0.71587,3,721.38,20.344,-701.036,1,1,11.28,0,0
355,14853,6,2026-01-20 09:46:00,0.71587,3.8758,2.263,0.9166,0.3406,0.3181,0.486,3,10.49,62.78,997.3,0.4701,3,TX_LOW,-0.89638,-2.70104,0.67829,5,698.259,21.923,-676.336,0,0,0.0,1,0
355,14854,7,2026-01-20 09:46:30,0.67829,3.8106,2.2235,1.0529,0.0798,0.1385,0.8894,5,9.88,67.92,997.0,0.4481,1,SLEEP_LIGHT,-0.019942,-2.72098,0.67508,12,79.046,21.302,-57.745,0,0,0.0,0,0
355,14855,8,2026-01-20 09:47:00,0.67508,3.8045,2.2791,1.3118,0.405,0.3225,0.96,12,11.5,59.54,997.35,0.44,3,TX_LOW,-0.533116,-3.2541,0.6367,12,713.053,22.221,-690.833,1,2,11.13,0,0
355,14856,9,2026-01-20 09:47:30,0.6367,3.7452,2.3223,1.0903,0.4529,0.4538,0.7858,12,11.66,64.17,997.93,0.4697,3,TX_LOW,-0.93122,-4.18532,0.59953,12,691.503,22.39,-669.113,0,0,0.0,1,0
355,14857,10,2026-01-20 09:48:00,0.59953,3.7214,2.28,0.9402,0.3488,0.2895,0.7102,12,11.38,66.57,997.54,0.4593,3,TX_LOW,-0.40911,-4.59443,0.56173,11,703.425,23.02,-680.405,1,4,23.41,0,0
355,14858,11,2026-01-20 09:48:30,0.56173,3.6733,2.2201,1.0026,0.4159,0.2816,0.6156,11,11.72,62.22,997.78,0.459,3,TX_LOW,-0.951245,-5.54567,0.52572,13,669.145,20.976,-648.17,0,0,0.0,1,0
355,14859,12,2026-01-20 09:49:00,0.52572,3.6307,2.1716,1.1987,0.4309,0.3827,0.6584,13,11.54,58.75,997.3,0.4678,3,TX_LOW,-0.309954,-5.85563,0.4954,9,568.66,22.832,-545.828,1,4,40.2,0,0
355,14860,13,2026-01-20 09:49:30,0.4954,3.5885,2.4454,0.9182,0.3846,0.3177,0.7262,9,11.2,65.47,997.37,0.4478,3,TX_LOW,-0.441638,-6.29726,0.46068,7,649.223,24.258,-624.965,1,3,33.41,0,0
355,14861,14,2026-01-20 09:50:00,0.46068,3.5583,2.2329,0.3829,0.1999,0.228,0.7154,7,10.95,70.78,997.16,0.445,2,ACTIVE_LOW,-0.300176,-6.59744,0.44398,7,320.563,20.057,-300.506,0,0,0.0,0,0
355,14862,15,2026-01-20 09:50:30,0.44398,3.5315,2.3527,1.4448,0.3758,0.3632,0.7495,7,11.16,62.41,997.62,0.466,3,TX_LOW,-0.952669,-7.55011,0.40726,11,685.691,24.668,-661.023,0,0,0.0,1,0
355,14863,16,2026-01-20 09:51:00,0.40726,3.4872,2.3133,1.1822,0.3545,0.3941,0.807,11,11.36,59.22,997.38,0.4367,3,TX_LOW,-0.56143,-8.11154,0.36933,10,707.013,24.236,-682.777,1,2,24.19,0,0
355,14864,17,2026-01-20 09:51:30,0.36933,3.4421,2.373,0.8852,0.0164,0.1373,0.817,10,9.74,63.16,997.18,0.4476,1,SLEEP_LIGHT,-0.109775,-8.22131,0.36573,14,88.424,23.715,-64.709,0,0,0.0,0,0
355,14865,18,2026-01-20 09:52:00,0.36573,3.4403,2.1318,0.9699,0.3762,0.3426,0.8359,14,11.72,69.64,996.95,0.4895,3,TX_LOW,-0.632952,-8.85427,0.32574,13,741.654,21.886,-719.768,1,2,24.04,0,0
355,14866,19,2026-01-20 09:52:30,0.32574,3.3916,2.3201,1.0375,0.4078,0.3209,0.8849,13,11.36,66.31,997.25,0.4624,3,TX_LOW,-0.276578,-9.13084,0.28927,12,678.262,21.74,-656.522,1,5,15.37,0,0
355,14867,20,2026-01-20 09:53:00,0.28927,3.3578,2.1759,1.0144,0.0522,0.2022,0.8833,12,10.14,68.26,997.33,0.4493,1,SLEEP_LIGHT,-0.045914,-9.17676,0.28579,13,82.988,20.289,-62.699,0,0,0.0,0,0
355,14868,21,2026-01-20 09:53:30,0.28579,3.3469,2.3858,1.1247,0.5829,0.4926,0.8833,13,12.07,66.35,997.38,0.4326,4,TX_MED,-0.758283,-9.93504,0.23683,12,903.417,22.196,-881.221,1,2,22.5,0,0
355,14869,22,2026-01-20 09:54:00,0.23683,3.2753,2.3394,1.0904,0.4065,0.4055,0.8129,12,11.72,60.91,997.14,0.4377,3,TX_LOW,-0.055091,-9.99013,0.20152,7,657.466,21.867,-635.599,1,8,26.93,0,0
355,14870,23,2026-01-20 09:54:30,0.20152,3.2277,2.3149,1.0753,0.0899,0.1548,0.8437,7,9.95,63.63,997.15,0.4496,1,SLEEP_LIGHT,-0.096464,-10.08659,0.19804,9,86.328,23.725,-62.603,0,0,0.0,0,0
355,14871,24,2026-01-20 09:55:00,0.19804,3.2376,2.4831,1.3491,0.0756,0.1556,0.748,9,9.1,60.81,997.19,0.4412,1,SLEEP_LIGHT,-0.088252,-10.17485,0.19442,10,90.488,25.316,-65.172,0,0,0.0,0,0
355,14872,25,2026-01-20 09:55:30,0.19442,3.2488,2.4084,1.2801,0.0301,0.1648,0.7907,10,10.02,59.63,997.2,0.4196,1,SLEEP_LIGHT,-0.071597,-10.24644,0.19097,11,86.669,24.466,-62.203,0,0,0.0,0,0
355,14873,26,2026-01-20 09:56:00,0.19097,3.2242,2.5072,0.7747,0.3613,0.3265,0.7607,11,11.1,62.45,997.22,0.4215,3,TX_LOW,-0.340571,-10.58702,0.1546,10,676.981,22.35,-654.632,1,4,33.02,0,0
355,14874,27,2026-01-20 09:56:30,0.1546,3.1731,2.4282,1.2661,0.3611,0.3688,0.7503,10,11.33,59.38,997.14,0.4476,3,TX_LOW,-0.492471,-11.07949,0.1208,21,633.814,25.485,-608.329,1,4,30.57,0,0
355,14875,28,2026-01-20 09:57:00,0.1208,3.1573,2.2271,0.9107,0.3603,0.3579,0.7252,21,11.09,66.79,996.91,0.4592,3,TX_LOW,-0.448727,-11.52821,0.08561,31,653.935,20.57,-633.364,1,6,27.77,0,0
355,14876,29,2026-01-20 09:57:30,0.08561,3.0912,2.4438,0.5021,0.4535,0.446,0.7193,31,12.29,57.99,996.79,0.4047,3,TX_LOW,-2.760444,-14.28866,0.04615,40,731.879,21.49,-710.389,1,3,33.95,0,0
355,14877,30,2026-01-20 09:58:00,0.04615,3.0593,2.4194,1.5763,0.1104,0.3626,0.7434,40,10.28,56.83,996.62,0.4096,0,SLEEP_DEEP,-2.393105,-16.68176,0.04533,57,38.618,23.926,-14.692,0,0,0.0,0,0
355,14878,31,2026-01-20 09:58:30,0.04533,3.0616,2.6131,0.9457,0.2263,0.4618,0.7636,57,10.44,58.63,996.52,0.3609,0,SLEEP_DEEP,-2.374919,-19.05668,0.04484,60,35.352,26.471,-8.88,0,0,0.0,0,0
355,14879,32,2026-01-20 09:59:00,0.04484,3.0554,2.7344,1.2146,0.2093,0.4106,0.7377,60,11.54,59.19,996.96,0.3425,0,SLEEP_DEEP,-2.396693,-21.45337,0.04403,60,40.775,26.156,-14.619,0,0,0.0,0,0
355,14880,33,2026-01-20 09:59:30,0.04403,3.0423,2.6556,1.1963,0.2084,0.5202,0.7688,60,10.79,63.8,996.74,0.3826,0,SLEEP_DEEP,-2.446458,-23.89983,0.04329,60,39.786,26.553,-13.233,0,0,0.0,0,0
355,14881,34,2026-01-20 10:00:00,0.04329,3.0499,2.3724,1.0872,0.2127,0.4292,0.7067,60,10.94,61.77,996.55,0.4122,0,SLEEP_DEEP,-2.428767,-26.3286,0.04226,60,40.862,22.259,-18.603,0,0,0.0,0,0
355,14882,35,2026-01-20 10:00:30,0.04226,3.0536,2.3903,0.855,0.2135,0.4659,0.7365,60,11.43,67.53,996.31,0.4426,0,SLEEP_DEEP,-2.410169,-28.73877,0.04138,60,39.965,24.215,-15.75,0,0,0.0,0,0
355,14883,36,2026-01-20 10:01:00,0.04138,3.0552,2.4949,1.1194,0.2072,0.3923,0.7471,60,10.63,56.81,996.27,0.4119,0,SLEEP_DEEP,-2.400511,-31.13928,0.04072,60,35.059,23.12,-11.939,0,0,0.0,0,0
355,14884,37,2026-01-20 10:01:30,0.04072,3.0387,2.5057,1.2332,0.1761,0.4656,0.7174,60,10.85,63.69,996.67,0.4126,0,SLEEP_DEEP,-2.38731,-33.52659,0.04015,60,34.532,24.288,-10.245,0,0,0.0,0,0
355,14885,38,2026-01-20 10:02:00,0.04015,3.0539,2.5891,0.8442,0.2321,0.4367,0.716,60,10.76,68.63,996.85,0.3982,0,SLEEP_DEEP,-2.386284,-35.91287,0.0393,60,41.389,26.082,-15.308,0,0,0.0,0,0
355,14886,39,2026-01-20 10:02:30,0.0393,3.0564,2.4479,0.5589,0.1754,0.4344,0.6822,60,10.4,59.37,996.68,0.4337,0,SLEEP_DEEP,-2.403311,-38.31618,0.03828,60,40.263,21.957,-18.306,0,0,0.0,0,0
355,14887,40,2026-01-20 10:03:00,0.03828,3.0242,2.4748,0.9702,0.1531,0.4174,0.5615,60,10.28,58.05,996.67,0.4086,0,SLEEP_DEEP,-2.431121,-40.7473,0.0373,60,41.302,23.68,-17.623,0,0,0.0,0,0
355,14888,41,2026-01-20 10:03:30,0.0373,3.047,2.4744,0.9621,0.2214,0.4553,0.5114,60,10.42,61.59,996.74,0.4102,0,SLEEP_DEEP,-2.400114,-43.14742,0.03665,60,36.878,25.071,-11.808,0,0,0.0,0,0
355,14889,42,2026-01-20 10:04:00,0.03665,3.0594,2.5574,0.6668,0.2117,0.4669,0.5452,60,10.9,59.47,996.98,0.4129,0,SLEEP_DEEP,-2.393461,-45.54088,0.03568,60,41.185,23.677,-17.508,0,0,0.0,0,0
355,14890,43,2026-01-20 10:04:30,0.03568,3.0471,2.7787,1.065,0.17,0.4392,0.4732,60,10.58,61.61,997.01,0.381,0,SLEEP_DEEP,-2.434188,-47.97507,0.03496,60,40.175,27.309,-12.865,0,0,0.0,0,0
355,14891,44,2026-01-20 10:05:00,0.03496,3.0348,2.7447,0.9196,0.1813,0.4881,0.4697,60,10.77,59.25,996.96,0.3771,0,SLEEP_DEEP,-2.430766,-50.40583,0.03406,60,41.397,25.174,-16.223,0,0,0.0,0,0
355,14892,45,2026-01-20 10:05:30,0.03406,3.0411,2.6301,0.6124,0.2107,0.366,0.4848,60,10.55,61.64,996.99,0.3756,0,SLEEP_DEEP,-2.446012,-52.85184,0.03309,60,41.126,23.682,-17.443,0,0,0.0,0,0
355,14893,46,2026-01-20 10:06:00,0.03309,3.024,2.7359,1.4425,0.1994,0.3258,0.5323,60,10.66,65.35,997.02,0.3738,0,SLEEP_DEEP,-2.415192,-55.26704,0.03252,60,38.457,28.278,-10.18,0,0,0.0,0,0
355,14894,47,2026-01-20 10:06:30,0.03252,3.0281,2.6935,1.0491,0.1742,0.4532,0.6417,60,10.54,55.64,996.77,0.3741,0,SLEEP_DEEP,-2.429473,-57.69651,0.03182,60,37.996,25.342,-12.654,0,0,0.0,0,0
355,14895,48,2026-01-20 10:07:00,0.03182,3.0409,2.817,1.1754,0.3831,0.5341,0.6245,60,11.62,52.66,997.08,0.3611,0,SLEEP_DEEP,-2.394314,-60.09082,0.03124,60,37.771,27.29,-10.481,0,0,0.0,0,0
355,14896,49,2026-01-20 10:07:30,0.03124,3.0409,2.8481,0.8563,0.3671,0.6069,0.5734,60,11.56,54.83,997.13,0.3381,2,ACTIVE_LOW,-2.71896,-62.80978,0.0,0,339.502,27.476,-312.025,0,0,0.0,0,1
356,14897,1,2026-01-20 10:08:00,0.81934,3.9802,2.5852,0.798,0.2066,0.2294,0.5384,12,10.38,56.19,997.17,0.3609,2,ACTIVE_LOW,-0.301599,-0.3016,0.80182,15,339.368,24.075,-315.293,0,0,0.0,0,0
356,14898,2,2026-01-20 10:08:30,0.80182,3.9531,2.8882,0.9657,0.1967,0.3142,0.5202,15,10.81,63.37,997.54,0.3746,2,ACTIVE_LOW,-0.310042,-0.61164,0.78365,16,354.558,27.443,-327.115,0,0,0.0,0,0
356,14899,3,2026-01-20 10:09:00,0.78365,3.941,2.534,0.9713,0.28,0.3179,0.4707,16,10.83,55.49,997.86,0.3919,2,ACTIVE_LOW,-0.270144,-0.88178,0.76588,20,344.633,24.809,-319.823,0,0,0.0,0,0
356,14900,4,2026-01-20 10:09:30,0.76588,3.9179,2.7458,0.9993,0.2215,0.2609,0.4263,20,10.64,60.21,997.43,0.3713,2,ACTIVE_LOW,-0.281143,-1.16293,0.74846,23,340.153,26.631,-313.522,0,0,0.0,0,0
356,14901,5,2026-01-20 10:10:00,0.74846,3.9075,2.6752,1.0441,0.7231,0.5493,0.3975,23,13.99,65.12,997.82,0.383,5,TX_HIGH,-1.748598,-2.91153,0.67637,25,1322.536,24.953,-1297.582,0,0,0.0,1,0
356,14902,6,2026-01-20 10:10:30,0.67637,3.8265,2.722,0.6939,0.7953,0.5593,0.339,25,12.22,59.1,997.91,0.3523,5,TX_HIGH,-1.793378,-4.7049,0.60356,27,1337.276,26.652,-1310.624,0,0,0.0,1,0
356,14903,7,2026-01-20 10:11:00,0.60356,3.7255,2.7563,0.7753,0.6212,0.4825,0.227,27,12.2,63.95,997.96,0.3562,4,TX_MED,-1.368289,-6.07319,0.5589,29,829.83,25.989,-803.841,0,0,0.0,1,0
356,14904,8,2026-01-20 10:11:30,0.5589,3.6779,2.8805,1.0329,0.742,0.5983,0.2243,29,13.39,57.0,997.43,0.3539,5,TX_HIGH,-1.736297,-7.80949,0.49016,33,1266.018,28.676,-1237.342,0,0,0.0,1,0
356,14905,9,2026-01-20 10:12:00,0.49016,3.5892,2.6965,1.2087,0.8188,0.6542,0.2032,33,13.97,58.59,997.79,0.3417,5,TX_HIGH,-0.563723,-8.37321,0.41435,22,1389.864,25.357,-1364.508,1,15,64.32,0,0
356,14906,10,2026-01-20 10:12:30,0.41435,3.5047,2.6765,0.7313,0.0464,0.1515,0.2926,22,10.43,54.61,997.67,0.345,1,SLEEP_LIGHT,-0.09029,-8.4635,0.41035,23,96.594,24.508,-72.086,0,0,0.0,0,0
356,14907,11,2026-01-20 10:13:00,0.41035,3.4736,2.8375,0.9424,0.99,0.6652,0.2537,23,14.35,53.86,997.46,0.3075,5,TX_HIGH,-1.48748,-9.95098,0.3571,24,984.25,25.818,-958.433,0,0,0.0,1,0
356,14908,12,2026-01-20 10:13:30,0.3571,3.4378,2.8867,1.0198,0.7198,0.5464,0.3791,24,13.56,62.63,996.92,0.3024,5,TX_HIGH,-1.796232,-11.74721,0.29175,27,1205.081,28.719,-1176.363,0,0,0.0,1,0
356,14909,13,2026-01-20 10:14:00,0.29175,3.3569,2.9029,1.0584,0.7994,0.6154,0.5064,27,12.39,57.53,996.7,0.3001,5,TX_HIGH,-0.887316,-12.63453,0.22501,26,1228.835,27.545,-1201.29,1,5,31.64,0,0
356,14910,14,2026-01-20 10:14:30,0.22501,3.2722,3.0867,1.0616,0.6429,0.5149,0.5306,26,13.29,58.17,996.29,0.2772,4,TX_MED,-1.071466,-13.706,0.18042,27,831.38,28.744,-802.637,0,0,0.0,1,0
356,14911,15,2026-01-20 10:15:00,0.18042,3.226,3.1885,0.3024,0.5991,0.5271,0.5677,27,12.05,49.4,996.42,0.2817,4,TX_MED,-0.048246,-13.75424,0.1289,20,956.329,29.034,-927.295,1,13,30.52,0,0
356,14912,16,2026-01-20 10:15:30,0.1289,3.1524,2.9432,0.9512,0.0864,0.2229,0.541,20,10.46,58.06,996.21,0.2678,0,SLEEP_DEEP,-0.140722,-13.89496,0.12837,22,37.006,27.316,-9.69,0,0,0.0,0,0
356,14913,17,2026-01-20 10:16:00,0.12837,3.152,3.0709,0.8596,0.4391,0.3929,0.5544,22,11.35,56.43,996.28,0.2736,3,TX_LOW,-0.551617,-14.44658,0.09295,21,668.015,30.512,-637.503,1,5,54.83,0,0
356,14914,18,2026-01-20 10:16:30,0.09295,3.1171,3.4735,0.794,0.1654,0.2565,0.5237,21,10.26,55.03,996.7,0.2252,0,SLEEP_DEEP,-0.291902,-14.73848,0.09268,25,36.9,32.098,-4.802,0,0,0.0,0,0
356,14915,19,2026-01-20 10:17:00,0.09268,3.1083,3.2176,0.9279,0.1207,0.2551,0.5456,25,10.86,61.16,997.16,0.2362,0,SLEEP_DEEP,-0.217747,-14.95623,0.09233,26,36.308,30.009,-6.299,0,0,0.0,0,0
356,14916,20,2026-01-20 10:17:30,0.09233,3.1161,3.3861,0.9605,0.1168,0.2867,0.4706,26,9.71,49.27,996.87,0.2261,0,SLEEP_DEEP,-0.281982,-15.23821,0.0919,27,41.424,33.615,-7.809,0,0,0.0,0,0
356,14917,21,2026-01-20 10:18:00,0.0919,3.1061,3.1605,0.9224,0.1231,0.2407,0.4987,27,9.88,53.67,996.79,0.2335,0,SLEEP_DEEP,-0.2492,-15.48741,0.09134,28,39.151,29.087,-10.064,0,0,0.0,0,0
356,14918,22,2026-01-20 10:18:30,0.09134,3.1126,3.2102,0.6375,0.3995,0.4226,0.6521,28,11.17,45.56,996.64,0.2198,3,TX_LOW,-0.437816,-15.92523,0.05513,21,680.125,28.321,-651.804,1,8,34.68,0,0
356,14919,23,2026-01-20 10:19:00,0.05513,3.07,3.2301,0.0851,0.0839,0.2061,0.694,21,10.27,56.46,996.79,0.2412,0,SLEEP_DEEP,-0.408954,-16.33418,0.0545,25,40.803,29.572,-11.232,0,0,0.0,0,0
356,14920,24,2026-01-20 10:19:30,0.0545,3.0699,3.1241,1.0401,0.1683,0.3392,0.6618,25,10.47,57.51,996.37,0.2696,0,SLEEP_DEEP,-0.407326,-16.74151,0.05397,29,38.052,28.402,-9.65,0,0,0.0,0,0
356,14921,25,2026-01-20 10:20:00,0.05397,3.0607,3.4974,0.8905,0.095,0.258,0.6897,29,9.25,54.43,995.87,0.2264,0,SLEEP_DEEP,-0.398962,-17.14047,0.05374,29,37.844,33.775,-4.069,0,0,0.0,0,0
356,14922,26,2026-01-20 10:20:30,0.05374,3.065,3.1861,0.3898,0.1586,0.333,0.8784,29,10.11,57.43,996.28,0.2093,0,SLEEP_DEEP,-0.408346,-17.54881,0.05312,33,38.661,27.44,-11.222,0,0,0.0,0,0
356,14923,27,2026-01-20 10:21:00,0.05312,3.0624,3.3187,0.8623,0.1236,0.3193,0.8906,33,10.75,55.92,996.62,0.221,0,SLEEP_DEEP,-0.415838,-17.96465,0.05286,36,37.182,32.462,-4.719,0,0,0.0,0,0
356,14924,28,2026-01-20 10:21:30,0.05286,3.0733,3.4398,1.1491,0.1205,0.3415,0.8104,36,10.34,52.52,997.16,0.2382,0,SLEEP_DEEP,-0.583705,-18.54836,0.05263,38,36.612,32.446,-4.166,0,0,0.0,0,0
356,14925,29,2026-01-20 10:22:00,0.05263,3.0576,3.1943,0.709,0.125,0.3577,0.829,38,10.36,54.65,997.39,0.2824,0,SLEEP_DEEP,-0.616185,-19.16454,0.05215,40,36.644,28.024,-8.62,0,0,0.0,0,0
356,14926,30,2026-01-20 10:22:30,0.05215,3.0684,3.0844,1.1794,0.1873,0.4142,0.7751,40,9.71,56.67,997.18,0.3062,0,SLEEP_DEEP,-0.566986,-19.73153,0.05181,42,37.268,31.157,-6.111,0,0,0.0,0,0
356,14927,31,2026-01-20 10:23:00,0.05181,3.0507,3.0691,0.3682,0.1118,0.3668,0.781,42,8.91,62.89,997.38,0.3115,0,SLEEP_DEEP,-0.616746,-20.34827,0.0512,46,39.213,28.251,-10.962,0,0,0.0,0,0
356,14928,32,2026-01-20 10:23:30,0.0512,3.0653,2.9823,1.0699,0.1814,0.4368,0.6427,46,11.32,62.44,997.71,0.3162,0,SLEEP_DEEP,-0.60181,-20.95008,0.05061,50,40.156,29.611,-10.545,0,0,0.0,0,0
356,14929,33,2026-01-20 10:24:00,0.05061,3.0596,2.9181,0.9375,0.5128,0.5406,0.6702,50,11.52,66.4,997.77,0.33,3,TX_LOW,-3.0,-23.95008,0.0,0,715.162,26.281,-688.881,0,0,0.0,1,1
357,14930,1,2026-01-20 10:24:30,0.77384,3.9233,3.0396,0.9604,0.2311,0.259,0.7072,9,10.98,59.06,998.13,0.3377,2,ACTIVE_LOW,-0.263097,-0.2631,0.75832,10,309.04,29.611,-279.43,0,0,0.0,0,0
357,14931,2,2026-01-20 10:25:00,0.75832,3.9048,3.0359,0.7943,0.2609,0.2671,0.6676,10,10.95,58.64,997.49,0.3396,2,ACTIVE_LOW,-0.282381,-0.54548,0.74114,12,337.667,28.45,-309.217,0,0,0.0,0,0
357,14932,3,2026-01-20 10:25:30,0.74114,3.8754,2.8161,0.7304,0.4117,0.3914,0.7125,12,11.81,56.49,997.46,0.3523,3,TX_LOW,-0.167768,-0.71325,0.70588,26,662.024,27.274,-634.75,1,6,39.2,0,0
357,14933,4,2026-01-20 10:26:00,0.70588,3.8398,2.889,1.0339,0.446,0.4194,0.7229,26,12.22,57.49,997.98,0.3561,3,TX_LOW,-0.011224,-0.72447,0.67185,32,638.928,26.515,-612.414,1,8,32.48,0,0
357,14934,5,2026-01-20 10:26:30,0.67185,3.8038,2.7958,0.835,0.6198,0.4916,0.673,32,12.45,57.1,997.58,0.3623,4,TX_MED,-0.136062,-0.86053,0.63134,38,756.685,27.393,-729.292,1,8,40.67,0,0
357,14935,6,2026-01-20 10:27:00,0.63134,3.7571,3.0773,0.897,0.6146,0.5181,0.6933,38,12.02,51.97,997.41,0.3418,4,TX_MED,-1.259352,-2.11988,0.58719,51,824.593,30.004,-794.588,0,0,0.0,1,0
357,14936,7,2026-01-20 10:27:30,0.58719,3.6917,3.0605,0.9148,0.8436,0.6371,0.6778,51,13.58,56.64,997.32,0.3345,4,TX_MED,-1.316891,-3.43677,0.53957,60,885.941,28.706,-857.235,0,0,0.0,1,0
357,14937,8,2026-01-20 10:28:00,0.53957,3.6472,2.9127,0.9199,0.7191,0.7116,0.6389,60,13.33,51.06,996.83,0.3572,4,TX_MED,-1.158157,-4.59493,0.50105,60,720.944,27.582,-693.363,0,0,0.0,1,0
357,14938,9,2026-01-20 10:28:30,0.50105,3.5896,3.0335,1.1558,0.6696,0.6798,0.6301,60,12.87,52.98,996.94,0.3513,4,TX_MED,-1.286047,-5.88098,0.45467,60,864.121,29.274,-834.847,0,0,0.0,1,0
357,14939,10,2026-01-20 10:29:00,0.45467,3.5497,3.0586,0.8823,0.6654,0.6707,0.5768,60,11.95,52.34,996.85,0.3548,4,TX_MED,-1.250444,-7.13142,0.41198,60,795.786,27.35,-768.436,0,0,0.0,1,0
357,14940,11,2026-01-20 10:29:30,0.41198,3.4968,2.9203,1.2504,0.6993,0.715,0.6081,60,13.0,55.95,996.76,0.3497,4,TX_MED,-0.404891,-7.53631,0.37339,56,724.657,29.979,-694.678,1,5,48.93,0,0
357,14941,12,2026-01-20 10:30:00,0.37339,3.4518,2.9007,0.5522,0.6803,0.6407,0.5076,56,12.77,57.15,996.9,0.3344,4,TX_MED,-1.245534,-8.78185,0.32956,60,813.928,25.137,-788.791,0,0,0.0,1,0
357,14942,13,2026-01-20 10:30:30,0.32956,3.4163,2.9435,0.5887,0.7171,0.6914,0.481,60,12.12,56.38,996.69,0.2973,4,TX_MED,0.162737,-8.61911,0.28537,51,821.198,25.669,-795.529,1,13,48.94,0,0
357,14943,14,2026-01-20 10:31:00,0.28537,3.3466,2.8938,0.977,0.7745,0.6279,0.4165,51,13.08,55.87,996.52,0.3243,5,TX_HIGH,0.169405,-8.4497,0.21238,32,1341.227,27.413,-1313.814,1,20,65.78,0,0
